time,type,side,price,qty,tp1,tp2,sl,pnl_pct,event,break_time,box_low,box_high,trend,trend_strength
2025-01-12 21:00:00,STOP_MTF,long,94609.08437234799,0.05857230699212857,,,,-0.32750588098902544,,,,,,
2025-01-12 22:15:00,ENTRY_MTF_SPOT,long,93953.65643599999,0.05899060194560591,94812.67797599999,95313.48405599999,93339.821206,,,,,,,
2025-01-13 00:15:00,TP1_MTF,long,94850.6030471904,0.029495300972802955,,,,0.9546691903378899,,,,,,
2025-01-13 00:30:00,TP2_MTF,long,95351.60944962238,0.029495300972802955,,,,1.4879176251907327,,,,,,
2025-01-13 02:30:00,ENTRY_MTF_SPOT,long,94128.546364,0.05956415223760446,94943.695764,95418.924564,93546.061064,,,,,,,
2025-01-13 06:45:00,STOP_MTF,long,93583.4794884256,0.05956415223760446,,,,-0.5790664964341372,,,,,,
2025-01-13 12:45:00,ENTRY_MTF_SPOT,long,90768.2928,0.06142942397051602,93554.4528,95178.77279999999,88777.3728,,,,,,,
2025-01-13 20:45:00,TP1_MTF,long,93591.87458111999,0.03071471198525801,,,,3.11075783626504,,,,,,
2025-01-14 02:15:00,TP2_MTF,long,95216.84430911999,0.03071471198525801,,,,4.900997222589596,,,,,,
2025-01-14 03:45:00,ENTRY_MTF_SPOT,long,94899.34455999998,0.06099133111908248,97898.60575999998,99686.62685999997,92972.89601999999,,,,,,,
2025-01-15 13:30:00,TP1_MTF,long,97937.76520230397,0.03049566555954124,,,,3.2017298500759925,,,,,,
2025-01-15 15:00:00,TP2_MTF,long,99726.50151074397,0.03049566555954124,,,,5.0866072606982256,,,,,,
2025-01-15 17:45:00,ENTRY_MTF_SPOT,long,98685.10826,0.06096066747697926,100304.92438,101249.27062,97527.62831999999,,,,,,,
2025-01-15 20:00:00,TP1_MTF,long,100345.046349752,0.03048033373848963,,,,1.6820552959000243,,,,,,
2025-01-16 08:45:00,STOP_MTF,long,98724.58230330399,0.03048033373848963,,,,0.03999999999999875,,,,,,
2025-01-16 09:00:00,ENTRY_MTF_SPOT,long,98877.98538,0.06133942517927144,99942.8549,100603.7442,98328.79568,,,,,,,
2025-01-16 14:30:00,STOP_MTF,long,98368.12719827199,0.06133942517927144,,,,-0.5156437803304347,,,,,,
2025-01-16 15:00:00,ENTRY_MTF_SPOT,long,97852.27526,0.061678771215656326,98768.30729999999,99307.78861999999,97229.5183,,,,,,,
2025-01-16 15:45:00,TP1_MTF,long,98807.81462291998,0.030839385607828163,,,,0.9765121560853348,,,,,,
2025-01-16 16:00:00,TP2_MTF,long,99347.51173544799,0.030839385607828163,,,,1.528054888325336,,,,,,
2025-01-16 22:30:00,ENTRY_MTF_SPOT,long,99591.62071999999,0.06132252346736242,101225.20955999999,102177.58523999999,98424.29913999999,,,,,,,
2025-01-17 01:30:00,TP1_MTF,long,101265.69964382399,0.03066126173368121,,,,1.6809435489865538,,,,,,
2025-01-17 08:30:00,TP2_MTF,long,102218.45627409598,0.03066126173368121,,,,2.6376069945495604,,,,,,
2025-01-17 09:45:00,ENTRY_MTF_SPOT,long,101902.004504,0.06116157793330563,103438.250264,104359.420184,100960.620824,,,,,,,
2025-01-17 15:00:00,TP1_MTF,long,103479.62556410559,0.030580788966652814,,,,1.5481747074402907,,,,,,
2025-01-17 16:00:00,TP2_MTF,long,104401.16395207359,0.030580788966652814,,,,2.4525125489317476,,,,,,
2025-01-17 18:00:00,ENTRY_MTF_SPOT,long,104429.735192,0.06081529350351903,105879.179332,106149.712912,103864.47397199999,,,,,,,
2025-01-18 03:30:00,STOP_MTF,long,103906.01976158879,0.06081529350351903,,,,-0.5015002953405217,,,,,,
2025-01-18 04:15:00,ENTRY_MTF_SPOT,long,103051.544136,0.06133501091087532,104868.604836,105973.48423599999,102003.239886,,,,,,,
2025-01-18 15:30:00,TP1_MTF,long,104910.55227793439,0.03066750545543766,,,,1.8039595209568198,,,,,,
2025-01-19 19:45:00,TP2_MTF,long,106015.87362969438,0.03066750545543766,,,,2.8765502919415527,,,,,,
2025-01-20 00:45:00,ENTRY_MTF_SPOT,long,99834.42780399999,0.06471907009113538,101792.80446399999,102158.32848399998,99070.690624,,,,,,,
2025-01-20 02:30:00,TP1_MTF,long,101833.52158578558,0.03235953504556769,,,,2.0024092146952657,,,,,,
2025-01-20 02:45:00,TP2_MTF,long,102199.19181539358,0.03235953504556769,,,,2.3686858966490165,,,,,,
2025-01-20 12:30:00,ENTRY_MTF_SPOT,long,106518.5904,0.06191729626275746,111748.3884,114870.2064,103175.9364,,,,,,,
2025-01-20 17:00:00,STOP_MTF,long,103217.20677456,0.06191729626275746,,,,-3.099349712611287,,,,,,
2025-01-20 17:30:00,ENTRY_MTF_SPOT,long,100826.5645,0.06348675113963044,107313.10149999999,108523.79049999999,98296.9135,,,,,,,
2025-01-23 17:30:00,TIME_EXIT_MTF,long,105633.91667199999,0.06348675113963044,,,,4.767942055587939,,,,,,
2025-01-23 19:45:00,ENTRY_MTF_SPOT,long,103811.54801599999,0.06445423605550357,107493.85549599999,108181.145056,102375.50397599999,,,,,,,
2025-01-23 21:15:00,STOP_MTF,long,102416.45417759039,0.06445423605550357,,,,-1.3438715297787238,,,,,,
2025-01-24 02:45:00,ENTRY_MTF_SPOT,long,103057.21640399999,0.06409711546073459,106843.71480399999,107573.172584,101676.25816399998,,,,,,,
2025-01-24 18:00:00,TP1_MTF,long,106886.45228992158,0.03204855773036729,,,,3.7156407086626526,,,,,,
2025-01-26 23:15:00,STOP_MTF,long,103098.43929056158,0.03204855773036729,,,,0.039999999999990994,,,,,,
2025-01-27 01:45:00,ENTRY_MTF_SPOT,long,101348.81331599999,0.0663403010777033,103370.04395599998,104548.41323599998,99904.49263599998,,,,,,,
2025-01-27 05:45:00,STOP_MTF,long,99944.45443305437,0.0663403010777033,,,,-1.385668797686757,,,,,,
2025-01-27 07:15:00,ENTRY_MTF_SPOT,long,97847.22324,0.06780982901698758,102764.83281,103682.68710000001,95929.43013000001,,,,,,,
2025-01-28 00:00:00,TP1_MTF,long,102805.938743124,0.03390491450849379,,,,5.0678142301097715,,,,,,
2025-01-28 15:30:00,TP2_MTF,long,103724.16017484,0.03390491450849379,,,,6.006237826928436,,,,,,
2025-01-28 19:00:00,ENTRY_MTF_SPOT,long,102112.818796,0.06839509805051303,103093.280356,103664.88547600001,101412.20557600001,,,,,,,
2025-01-28 20:45:00,STOP_MTF,long,101452.7704582304,0.06839509805051303,,,,-0.6463912616967762,,,,,,
2025-01-28 21:45:00,ENTRY_MTF_SPOT,long,100374.143604,0.06915256397016213,101682.087264,101926.210284,99864.065424,,,,,,,
2025-01-29 00:15:00,TP1_MTF,long,101722.7600989056,0.034576281985081066,,,,1.3435895405755203,,,,,,
2025-01-29 01:00:00,TP2_MTF,long,101966.9807681136,0.034576281985081066,,,,1.5868998797117784,,,,,,
2025-01-29 09:45:00,ENTRY_MTF_SPOT,long,102375.33376,0.06874457384067562,103771.57360999999,104615.51156,101552.04260999999,,,,,,,
2025-01-29 19:15:00,STOP_MTF,long,101592.66342704398,0.06874457384067562,,,,-0.7645106533091623,,,,,,
2025-01-30 00:15:00,ENTRY_MTF_SPOT,long,103587.4184,0.06744674862518024,105258.45737999999,106232.66634,102393.33589,,,,,,,
2025-01-30 03:45:00,TP1_MTF,long,105300.560762952,0.03372337431259012,,,,1.6538131651633086,,,,,,
2025-01-30 15:00:00,TP2_MTF,long,106275.159406536,0.03372337431259012,,,,2.594659706796981,,,,,,
2025-01-30 18:15:00,ENTRY_MTF_SPOT,long,104952.71429999999,0.06791274168001867,105972.61564999999,106162.9766,104554.96824999999,,,,,,,
2025-01-31 00:00:00,STOP_MTF,long,104596.79023729998,0.06791274168001867,,,,-0.33912802072238624,,,,,,
2025-01-31 01:30:00,ENTRY_MTF_SPOT,long,104702.574284,0.06785567053604848,105631.850764,106183.664844,104098.634444,,,,,,,
2025-01-31 03:00:00,STOP_MTF,long,104140.27389777759,0.06785567053604848,,,,-0.5370454261202834,,,,,,
2025-01-31 03:15:00,ENTRY_MTF_SPOT,long,104147.652404,0.06786918106622111,105838.44955399999,106159.423004,103508.23285399999,,,,,,,
2025-01-31 15:30:00,TP1_MTF,long,105880.78493382159,0.033934590533110556,,,,1.664110990326107,,,,,,
2025-01-31 18:15:00,STOP_MTF,long,104189.31146496159,0.033934590533110556,,,,0.03999999999999613,,,,,,
2025-01-31 21:15:00,ENTRY_MTF_SPOT,long,101665.96012399999,0.07008866443160557,104571.33955399999,105113.61826399999,100532.906234,,,,,,,
2025-02-01 22:45:00,STOP_MTF,long,100573.1193964936,0.07008866443160557,,,,-1.0749327760968157,,,,,,
2025-02-01 23:00:00,ENTRY_MTF_SPOT,long,100429.265644,0.07022719282418026,101085.796584,101468.55146399999,99960.125114,,,,,,,
2025-02-02 00:15:00,TP1_MTF,long,101126.23090263359,0.03511359641209013,,,,0.6939862142417509,,,,,,
2025-02-02 02:45:00,STOP_MTF,long,100469.43735025759,0.03511359641209013,,,,0.03999999999999176,,,,,,
2025-02-02 03:45:00,ENTRY_MTF_SPOT,long,99246.54274399999,0.07131185189210253,100802.188264,101709.123304,98134.917504,,,,,,,
2025-02-02 16:45:00,STOP_MTF,long,98174.1714710016,0.07131185189210253,,,,-1.0805124726253774,,,,,,
2025-02-02 18:30:00,ENTRY_MTF_SPOT,long,97083.187748,0.07215261238456727,98248.528808,98927.917928,96250.464278,,,,,,,
2025-02-02 19:30:00,TP1_MTF,long,98287.8282195232,0.036076306192283636,,,,1.24083324771958,,,,,,
2025-02-02 21:15:00,STOP_MTF,long,97122.0210230992,0.036076306192283636,,,,0.039999999999997565,,,,,,
2025-02-02 21:45:00,ENTRY_MTF_SPOT,long,97059.34821599998,0.07260941564948425,98678.90745599999,99623.10393599998,95902.05183599998,,,,,,,
2025-02-03 00:30:00,STOP_MTF,long,95940.41265673438,0.07260941564948425,,,,-1.15283646535054,,,,,,
2025-02-03 01:45:00,ENTRY_MTF_SPOT,long,93473.194328,0.07456939514201781,95142.445028,96115.611428,92280.38967799999,,,,,,,
2025-02-03 01:45:00,STOP_MTF,long,92317.30183387118,0.07456939514201781,,,,-1.2366031806645603,,,,,,
2025-02-03 13:15:00,ENTRY_MTF_SPOT,long,94412.109744,0.07296050356018496,99005.69874400001,99911.292004,92830.602674,,,,,,,
2025-02-03 15:45:00,TP1_MTF,long,99045.30102349761,0.03648025178009248,,,,4.907412080993194,,,,,,
2025-02-03 18:45:00,TP2_MTF,long,99951.2565208016,0.03648025178009248,,,,5.866987605531842,,,,,,
2025-02-03 21:00:00,ENTRY_MTF_SPOT,long,101080.416,0.07163494509078194,106200.09474,107155.66451999999,99083.81898,,,,,,,
2025-02-04 05:15:00,STOP_MTF,long,99123.452507592,0.07163494509078194,,,,-1.9360461401425197,,,,,,
2025-02-04 05:30:00,ENTRY_MTF_SPOT,long,98800.364344,0.07194014387901285,101227.382264,102699.65416399999,97390.55246400001,,,,,,,
2025-02-04 21:15:00,STOP_MTF,long,97429.5086849856,0.07194014387901285,,,,-1.387500611072038,,,,,,
2025-02-04 21:45:00,ENTRY_MTF_SPOT,long,96553.075788,0.07264423005982032,98704.905208,99959.413048,95015.43249800001,,,,,,,
2025-02-05 01:00:00,TP1_MTF,long,98744.3871700832,0.03632211502991016,,,,2.269540731042706,,,,,,
2025-02-05 18:45:00,STOP_MTF,long,96591.6970183152,0.03632211502991016,,,,0.03999999999999873,,,,,,
2025-02-05 22:30:00,ENTRY_MTF_SPOT,long,96338.53000399999,0.07360471376972412,98084.22100399999,98410.04800399998,95657.73700399998,,,,,,,
2025-02-06 06:15:00,TP1_MTF,long,98123.45469240159,0.03680235688486206,,,,1.8527630516341618,,,,,,
2025-02-06 06:30:00,TP2_MTF,long,98449.41202320158,0.03680235688486206,,,,2.191108810892127,,,,,,
2025-02-06 08:30:00,ENTRY_MTF_SPOT,long,98087.039128,0.07368125407350166,99305.41886800001,100040.097288,97347.79748800001,,,,,,,
2025-02-06 15:30:00,STOP_MTF,long,97386.73660699521,0.07368125407350166,,,,-0.7139603022280278,,,,,,
2025-02-06 17:00:00,ENTRY_MTF_SPOT,long,96544.022168,0.07435112688009966,97916.94202799999,98717.348748,95562.968098,,,,,,,
2025-02-07 12:30:00,TP1_MTF,long,97956.10880481119,0.03717556344004983,,,,1.4626349773929685,,,,,,
2025-02-07 13:45:00,TP2_MTF,long,98756.8356874992,0.03717556344004983,,,,2.2920254095573145,,,,,,
2025-02-07 17:45:00,ENTRY_MTF_SPOT,long,97473.753912,0.07495532252469435,99238.316972,100267.050092,96212.841442,,,,,,,
2025-02-07 20:15:00,STOP_MTF,long,96251.3265785768,0.07495532252469435,,,,-1.2541092184946674,,,,,,
2025-02-07 20:45:00,ENTRY_MTF_SPOT,long,95802.61572399999,0.07535421182733319,97731.00894399999,98855.25438399999,94424.63433399999,,,,,,,
2025-02-10 08:00:00,TP1_MTF,long,97770.10134757758,0.037677105913666596,,,,2.053686748225926,,,,,,
2025-02-10 20:45:00,TIME_EXIT_MTF,long,97370.88278,0.037677105913666596,,,,1.6369772830817784,,,,,,
2025-02-10 21:00:00,ENTRY_MTF_SPOT,long,97294.46222399999,0.07549953525361319,98317.66034399999,98517.27269399998,96933.68138399998,,,,,,,
2025-02-11 05:45:00,TP1_MTF,long,98356.98740813759,0.037749767626806596,,,,1.092071593644622,,,,,,
2025-02-11 13:30:00,STOP_MTF,long,97333.38000888958,0.037749767626806596,,,,0.039999999999992236,,,,,,
2025-02-11 13:45:00,ENTRY_MTF_SPOT,long,96838.249812,0.0762631186574303,98029.99859199999,98252.43425199999,96373.48587199999,,,,,,,
2025-02-11 16:45:00,STOP_MTF,long,96412.03526634879,0.0762631186574303,,,,-0.4401303684015904,,,,,,
2025-02-11 17:00:00,ENTRY_MTF_SPOT,long,96119.152288,0.07651240708001424,97310.90106799999,97533.336728,95654.388348,,,,,,,
2025-02-11 18:15:00,STOP_MTF,long,95692.65010333918,0.07651240708001424,,,,-0.4437223742703159,,,,,,
2025-02-11 19:15:00,ENTRY_MTF_SPOT,long,95074.394552,0.07702711828162428,97357.190322,97783.266012,94184.138842,,,,,,,
2025-02-12 13:30:00,STOP_MTF,long,94221.8124975368,0.07702711828162428,,,,-0.896752546761567,,,,,,
2025-02-12 14:15:00,ENTRY_MTF_SPOT,long,94733.898408,0.07664540797870643,95466.73070799999,95907.79986799999,94291.459468,,,,,,,
2025-02-12 14:30:00,TP1_MTF,long,95504.91740028319,0.03832270398935322,,,,0.8138786698743964,,,,,,
2025-02-12 14:30:00,STOP,long,94771.79196736318,,,,,,,,,,,
2025-02-12 15:00:00,ENTRY,long,95165.44655824,,,,,,spring,2025-02-12 13:30:00,95100.0,96469.78,bullish,0.55
2025-02-12 15:00:00,STOP,long,95012.44049336232,,,,,,,,,,,
2025-02-13 00:00:00,ENTRY_MTF_SPOT,long,97586.178864,0.039337716721981726,99626.24942400001,100827.713904,96199.253424,,,,,,,
2025-02-13 06:30:00,STOP_MTF,long,96237.73312536959,0.039337716721981726,,,,-1.3817999170862718,,,,,,
2025-02-13 08:45:00,ENTRY_MTF_SPOT,long,95981.997448,0.039470161313614825,97209.27215799999,97944.708988,95221.04072799999,,,,,,,
2025-02-13 16:45:00,STOP_MTF,long,95259.12914429119,0.039470161313614825,,,,-0.7531290480805342,,,,,,
2025-02-14 01:00:00,ENTRY_MTF_SPOT,long,96747.993724,0.03887749642723986,97404.168984,97786.716504,96279.107354,,,,,,,
2025-02-14 14:45:00,TP1_MTF,long,97443.1306515936,0.01943874821361993,,,,0.7185026798350658,,,,,,
2025-02-14 15:00:00,STOP_MTF,long,96786.6929214896,0.01943874821361993,,,,0.03999999999999343,,,,,,
2025-02-14 21:00:00,ENTRY_MTF_SPOT,long,96932.717584,0.03894321223335638,98203.868504,98944.94434399999,96024.385044,,,,,,,
2025-02-17 00:00:00,STOP_MTF,long,96062.7947980176,0.03894321223335638,,,,-0.8974501155696415,,,,,,
2025-02-17 04:00:00,ENTRY_MTF_SPOT,long,96122.123476,0.03893679779002285,96744.173216,97106.825696,95677.62234599999,,,,,,,
2025-02-17 14:00:00,TP1_MTF,long,96782.8708852864,0.019468398895011424,,,,0.68740409116261,,,,,,
2025-02-17 15:30:00,STOP_MTF,long,96160.57232539039,0.019468398895011424,,,,0.039999999999991515,,,,,,
2025-02-17 16:45:00,ENTRY_MTF_SPOT,long,95372.8839,0.039378271385363324,96194.38670999999,96347.71728,95052.51027,,,,,,,
2025-02-17 20:45:00,TP1_MTF,long,96232.86446468398,0.019689135692681662,,,,0.9017034292322383,,,,,,
2025-02-17 21:45:00,TP2_MTF,long,96386.256366912,0.019689135692681662,,,,1.062537301456183,,,,,,
2025-02-18 00:15:00,ENTRY_MTF_SPOT,long,95639.55052399999,0.039634855571651105,96853.15833399999,97079.673904,95166.261894,,,,,,,
2025-02-18 08:45:00,STOP_MTF,long,95204.32839875759,0.039634855571651105,,,,-0.4550650048623874,,,,,,
2025-02-18 19:00:00,ENTRY_MTF_SPOT,long,93550.115084,0.04034492422372333,95212.83016400001,96182.18632400001,92361.980624,,,,,,,
2025-02-18 21:15:00,TP1_MTF,long,95250.9152960656,0.020172462111861664,,,,1.8180631959013933,,,,,,
2025-02-19 10:00:00,TP2_MTF,long,96220.65919852961,0.020172462111861664,,,,2.8546668404754887,,,,,,
2025-02-19 14:45:00,ENTRY_MTF_SPOT,long,95804.636532,0.040269909502884824,96607.462012,97095.310342,95344.62339200001,,,,,,,
2025-02-19 22:15:00,TP1_MTF,long,96646.1049968048,0.020134954751442412,,,,0.8783170577801181,,,,,,
2025-02-20 02:45:00,TP2_MTF,long,97134.14846613679,0.020134954751442412,,,,1.3877323501902836,,,,,,
2025-02-20 06:00:00,ENTRY_MTF_SPOT,long,96843.301832,0.04026681176524988,98159.29949199999,98409.59325199999,96352.491412,,,,,,,
2025-02-20 18:00:00,TP1_MTF,long,98198.56321179679,0.02013340588262494,,,,1.399437394387738,,,,,,
2025-02-20 18:15:00,TP2_MTF,long,98448.95708930079,0.02013340588262494,,,,1.6579930949547985,,,,,,
2025-02-20 21:45:00,ENTRY_MTF_SPOT,long,98128.695784,0.040316480756252174,98900.40776399999,99350.31272399999,97577.249774,,,,,,,
2025-02-21 12:45:00,TP1_MTF,long,98939.96792710558,0.020158240378126087,,,,0.826743020096128,,,,,,
2025-02-21 13:00:00,TP2_MTF,long,99390.05284908958,0.020158240378126087,,,,1.2854110156177692,,,,,,
2025-02-21 15:30:00,ENTRY_MTF_SPOT,long,97639.64024000001,0.040924927573407925,99153.81795000001,99436.43382,97049.13391,,,,,,,
2025-02-21 17:45:00,STOP_MTF,long,97087.953563564,0.040924927573407925,,,,-0.5650232580537434,,,,,,
2025-02-21 20:45:00,ENTRY_MTF_SPOT,long,95104.27649999999,0.04179040628843928,98137.68645,98703.86159999999,93921.29264999999,,,,,,,
2025-02-24 15:45:00,STOP_MTF,long,93958.86116705998,0.04179040628843928,,,,-1.2043783677172648,,,,,,
2025-02-24 19:30:00,ENTRY_MTF_SPOT,long,93807.55802,0.04188332405305188,95436.90256999999,95741.01392,93172.13837,,,,,,,
2025-02-24 22:00:00,STOP_MTF,long,93209.407225348,0.04188332405305188,,,,-0.6376360362397158,,,,,,
2025-02-25 00:00:00,ENTRY_MTF_SPOT,long,91043.022648,0.0428937036711639,92307.257568,93044.301408,90139.632108,,,,,,,
2025-02-25 01:30:00,TP1_MTF,long,92344.1804710272,0.02144685183558195,,,,1.429168084695376,,,,,,
2025-02-25 07:00:00,STOP_MTF,long,91079.43985705919,0.02144685183558195,,,,0.03999999999998813,,,,,,
2025-02-25 07:30:00,ENTRY_MTF_SPOT,long,89129.647604,0.04412027844110336,91951.867824,92478.625164,88029.024544,,,,,,,
2025-02-25 10:00:00,STOP_MTF,long,88064.23615381759,0.04412027844110336,,,,-1.1953502328607815,,,,,,
2025-02-25 15:15:00,ENTRY_MTF_SPOT,long,86654.858084,0.044864985279101995,89447.237544,91075.183464,84659.493814,,,,,,,
2025-02-25 22:00:00,TP1_MTF,long,89483.01643901759,0.022432492639550997,,,,3.263704329509228,,,,,,
2025-02-26 14:00:00,STOP_MTF,long,86689.52002723361,0.022432492639550997,,,,0.04000000000000121,,,,,,
2025-02-26 14:15:00,ENTRY_MTF_SPOT,long,85931.75895999999,0.045952487946218645,88648.65135999999,89172.05268999998,84936.89688999999,,,,,,,
2025-02-26 18:30:00,STOP_MTF,long,84970.87164875599,0.045952487946218645,,,,-1.1181981177544433,,,,,,
2025-02-26 20:00:00,ENTRY_MTF_SPOT,long,83193.80421599999,0.04696059700798203,86294.370516,88101.988116,80978.217366,,,,,,,
2025-02-27 06:30:00,TP1_MTF,long,86328.8882642064,0.023480298503991016,,,,3.768410493726963,,,,,,
2025-02-27 20:00:00,STOP_MTF,long,83227.08173768639,0.023480298503991016,,,,0.039999999999994755,,,,,,
2025-02-27 20:15:00,ENTRY_MTF_SPOT,long,82956.17920399999,0.0479470622101038,84301.548684,85085.893644,81994.81194399999,,,,,,,
2025-02-27 21:30:00,TP1_MTF,long,84335.26930347359,0.0239735311050519,,,,1.6624320366566536,,,,,,
2025-02-28 01:30:00,STOP_MTF,long,82989.36167568158,0.0239735311050519,,,,0.0399999999999879,,,,,,
2025-02-28 02:30:00,ENTRY_MTF_SPOT,long,80106.439764,0.05005427028354082,82980.977994,83517.500304,78985.413474,,,,,,,
2025-02-28 07:30:00,STOP_MTF,long,79017.0076393896,0.05005427028354082,,,,-1.3599807054463389,,,,,,
2025-02-28 08:30:00,ENTRY_MTF_SPOT,long,78518.40480399999,0.05040684669740045,81757.16760399999,83645.35320399998,76204.06620399999,,,,,,,
2025-02-28 13:30:00,TP1_MTF,long,81789.87047104158,0.025203423348700224,,,,4.166495327061111,,,,,,
2025-02-28 15:15:00,TP2_MTF,long,83678.81134528157,0.025203423348700224,,,,6.572225396278932,,,,,,
2025-02-28 17:45:00,ENTRY_MTF_SPOT,long,83638.56204799999,0.04973485357312179,88028.47736799999,88847.83940799999,81926.56168799999,,,,,,,
2025-03-02 15:30:00,TP1_MTF,long,88063.68875894719,0.024867426786560894,,,,5.290773301922174,,,,,,
2025-03-02 16:15:00,TP2_MTF,long,88883.37854376317,0.024867426786560894,,,,6.270811414420531,,,,,,
2025-03-02 19:00:00,ENTRY_MTF_SPOT,long,92917.872288,0.0472265970254829,97832.875888,100698.303088,89405.734088,,,,,,,
2025-03-03 14:45:00,STOP_MTF,long,89441.4963816352,0.0472265970254829,,,,-3.741342564958587,,,,,,
2025-03-03 20:30:00,ENTRY_MTF_SPOT,long,85458.1696,0.049523953028519134,89667.72144,92121.87311999999,82450.12951999999,,,,,,,
